#time,accel_x,accel_y,accel_z
153.741404,-3404.947333,12731.542202,-76149.892501
153.743945,5181.441594,0.000000,-69561.471218
153.746486,17320.819043,4145.153275,-67416.403824
153.749027,26499.372724,2220.617826,-63585.926334
153.751568,-6809.894666,296.082377,-78907.836294
153.754109,12879.583391,19097.313304,-72012.976812
153.756650,29460.196492,15396.283594,-64658.460031
153.759191,-2516.700203,148.041188,-74464.482406
153.761732,7698.141797,296.082377,-70787.224015
153.764273,16432.571912,-10362.883188,-69867.909418
153.766814,10066.800811,22058.137072,-72779.072310
153.769355,13323.706956,14508.036463,-69714.690318
153.771896,11843.295072,296.082377,-69408.252119
153.774437,7105.977043,-13323.706956,-74464.482406
153.776978,15248.242405,-6217.729913,-69408.252119
153.779519,11695.253884,17172.777854,-69561.471218
153.782060,11991.336260,15396.283594,-70787.224015
153.784601,6069.688724,3404.947333,-73238.729609
153.787153,12435.459826,7550.100608,-68795.375720
153.789705,13323.706956,3404.947333,-69101.813920
153.792256,6661.853478,6365.771101,-72779.072310
153.794808,12435.459826,9622.677246,-71246.881314
153.797360,21762.054695,11695.253884,-67263.184724
153.799912,17468.860231,8882.471304,-66343.870127
153.802463,-1628.453072,5477.523971,-73238.729609
153.805015,6809.894666,4737.318029,-71246.881314
153.807567,18949.272115,-14211.954086,-67876.061123
153.810119,24130.713709,-13471.748144,-68029.280222
153.812670,-12139.377449,18801.230927,-79827.150892
153.815222,15100.201217,4145.153275,-67569.622924
153.817774,20429.683999,1036.288319,-67109.965625
153.820326,740.205942,-14508.036463,-75077.358804
153.822877,12287.418637,5181.441594,-71400.100414
153.825429,19393.395680,12731.542202,-67722.842023
153.827981,17912.983796,-6365.771101,-69255.033019
153.830532,740.205942,2664.741391,-75996.673402
153.833084,11251.130318,-3256.906145,-68335.718422
153.835636,11399.171507,-12879.583391,-68948.594820
153.838188,8142.265362,15692.365970,-74464.482406
153.840739,11547.212695,1480.411884,-73698.386908
153.843291,13619.789333,12879.583391,-69255.033019
153.845843,9770.718434,10066.800811,-69714.690318
153.848395,13619.789333,-9326.594869,-70940.443115
153.850946,4145.153275,-3701.029710,-73085.510509
153.853498,5181.441594,8438.347739,-71246.881314
153.856050,17320.819043,-2072.576638,-69714.690318
153.858602,10955.047942,-15396.283594,-72166.195912
153.861153,9474.636058,4441.235652,-70480.785816
153.863705,3701.029710,2220.617826,-72779.072310
153.866257,22058.137072,-9770.718434,-70021.128517
153.868809,11251.130318,-9918.759623,-71859.757712
153.871360,3849.070898,9622.677246,-73238.729609
153.873912,19837.519246,5033.400406,-67876.061123
153.876464,11547.212695,-1924.535449,-68335.718422
153.879016,296.082377,6809.894666,-71706.538613
153.881567,11695.253884,1184.329507,-71553.319513
153.884119,16876.695478,-8734.430116,-71706.538613
153.886671,17172.777854,12583.501014,-70940.443115
153.889229,-3997.112087,6957.935855,-71093.662214
