#time,accel_x,accel_y,accel_z
260.879629,-21762.054695,-5921.647536,-60674.763442
260.882201,-20429.683999,9918.759623,-68029.280222
260.884772,1480.411884,444.123565,-72779.072310
260.887344,44708.438897,10362.883188,-69408.252119
260.889915,-24130.713709,-3552.988522,-66037.431928
260.892489,-17912.983796,-2072.576638,-63126.269035
260.895063,27091.537477,11399.171507,-72472.634111
260.897637,39971.120868,4293.194464,-61134.420740
260.900211,9770.718434,5033.400406,-59142.572446
260.902785,-44708.438897,-1924.535449,-79061.055394
260.905359,23686.590144,4145.153275,-62360.173537
260.907932,41451.532752,10658.965565,-62360.173537
260.910506,3849.070898,4885.359217,-67569.622924
260.913080,-7994.224174,2220.617826,-67263.184724
260.915654,-2072.576638,-12731.542202,-68795.375720
260.918228,26055.249158,7402.059420,-67569.622924
260.920802,39230.914926,8142.265362,-62666.611736
260.923376,-31532.773129,-5921.647536,-74158.044206
260.925949,-9030.512492,-9918.759623,-61287.639840
260.928523,7402.059420,9326.594869,-63126.269035
260.931097,33605.349767,6069.688724,-74004.825107
260.933671,39675.038491,444.123565,-63126.269035
260.936245,-79498.118171,-20725.766376,-68795.375720
260.938819,-10362.883188,5625.565159,-60981.201641
260.941393,28571.949361,5921.647536,-69714.690318
260.943967,41747.615129,3404.947333,-69561.471218
260.946540,-14063.912898,-7402.059420,-61747.297139
260.949114,-80534.406490,-10955.047942,-64811.679131
260.951688,-7105.977043,296.082377,-71400.100414
260.954262,61141.010809,14508.036463,-67722.842023
260.956836,31532.773129,888.247130,-66343.870127
260.959410,-27831.743419,-5033.400406,-63739.145434
260.961984,-59808.640114,-4441.235652,-68795.375720
260.964557,31236.690752,11843.295072,-66343.870127
260.967131,41451.532752,5181.441594,-68795.375720
260.969705,7698.141797,888.247130,-59755.448844
260.972279,-71355.852809,-10510.924376,-78448.178995
260.974853,40415.244433,-148.041188,-58989.353346
260.977427,31088.649564,12583.501014,-70940.443115
260.980001,-7994.224174,-3256.906145,-55465.314055
260.982574,-31680.814318,-9030.512492,-73085.510509
260.985148,-14804.118840,-6809.894666,-76303.111601
260.987722,54775.239708,10807.006753,-56844.285952
260.990296,2664.741391,6957.935855,-67722.842023
260.992870,-33457.308578,-9770.718434,-68795.375720
260.995374,-14656.077652,-6809.894666,-74004.825107
260.997879,27091.537477,7994.224174,-59755.448844
261.000383,4145.153275,3108.864956,-67416.403824
261.002887,-26203.290347,-7402.059420,-68182.499322
261.005392,6809.894666,2812.782580,-65118.117330
261.007896,30940.608376,12879.583391,-66803.527426
261.010401,9918.759623,1776.494261,-70174.347617
261.012905,-18209.066173,-3404.947333,-64811.679131
261.015410,-40415.244433,-7550.100608,-67569.622924
261.017914,52258.539505,5921.647536,-67569.622924
261.020418,54035.033766,6661.853478,-69408.252119
261.022923,-14804.118840,1184.329507,-57303.943250
261.025427,-57143.898722,-5033.400406,-66497.089226
261.027932,17024.736666,-148.041188,-66650.308326
261.030436,59068.434172,9918.759623,-76762.768900
261.032940,48853.592172,4589.276840,-55312.094956
261.035445,-64842.040519,-6809.894666,-72779.072310
261.037949,-18653.189738,-1776.494261,-62360.173537
261.040454,34493.596897,12139.377449,-66343.870127
261.042958,48113.386230,3849.070898,-74311.263306
261.045462,6365.771101,1776.494261,-62973.049936
261.047967,-30200.402434,6217.729913,-63126.269035
261.050471,15840.407159,7550.100608,-65424.555529
261.052976,50482.045244,8438.347739,-62819.830836
261.055480,-23390.507767,-5625.565159,-75077.358804
261.057984,-2368.659014,3997.112087,-57916.819649
261.060489,5181.441594,3701.029710,-67416.403824
261.062993,27535.661042,444.123565,-70327.566716
261.065498,11843.295072,3108.864956,-66803.527426
261.068002,-11251.130318,-3108.864956,-65271.336430
261.070506,2220.617826,4737.318029,-65577.774629
261.073011,22798.343014,2072.576638,-65730.993728
261.075515,13471.748144,1332.370696,-67569.622924
261.078020,-740.205942,1480.411884,-67263.184724
261.080524,9918.759623,2664.741391,-61287.639840
261.083028,10510.924376,17172.777854,-68335.718422
261.085533,19689.478057,4145.153275,-68029.280222
261.088037,-7402.059420,-1480.411884,-65884.212828
261.090542,-21317.931130,-1184.329507,-64505.240932
261.093046,0.000000,11103.089130,-68335.718422
261.095569,54331.116143,18653.189738,-67722.842023
261.098093,8586.388927,148.041188,-64045.583633
261.100616,-42635.862259,-10510.924376,-59449.010645
261.103139,-4441.235652,7402.059420,-77069.207099
261.105663,78757.912229,9474.636058,-61900.516238
261.108186,23982.672521,10807.006753,-69255.033019
261.110709,-36270.091158,-3552.988522,-61594.078039
261.113233,-63657.711012,-7846.182985,-66190.651027
261.115756,11843.295072,-888.247130,-70021.128517
261.118280,63805.752200,9918.759623,-65271.336430
261.120803,18801.230927,-1776.494261,-66190.651027
261.123326,-46336.891969,-8586.388927,-64964.898230
261.125850,-30496.484810,-1480.411884,-69101.813920
261.128373,43672.150578,3701.029710,-68029.280222
261.130896,17468.860231,7550.100608,-62819.830836
261.133420,-2664.741391,4885.359217,-61747.297139
261.135943,-42783.903448,-4145.153275,-72166.195912
261.138466,26795.455100,7698.141797,-62666.611736
261.140990,4737.318029,-2960.823768,-73851.606007
261.143513,2812.782580,-6217.729913,-58529.696047
261.146036,-23242.466579,-2960.823768,-72012.976812
261.148560,14063.912898,2812.782580,-64198.802732
261.151083,16580.613101,6069.688724,-67569.622924
261.153606,-10510.924376,1480.411884,-73238.729609
261.156130,1184.329507,3552.988522,-61747.297139
261.158653,-5329.482782,2812.782580,-67722.842023
261.161177,-9918.759623,5477.523971,-68182.499322
261.163700,14952.160028,5181.441594,-65118.117330
261.166223,-1924.535449,-4737.318029,-69101.813920
261.168747,16728.654289,3108.864956,-66956.746525
261.171270,6365.771101,1776.494261,-63279.488135
261.173793,-19837.519246,1184.329507,-65730.993728
261.176317,-10955.047942,7254.018232,-70021.128517
261.178840,63953.793389,18653.189738,-66037.431928
261.181363,7698.141797,-3108.864956,-64964.898230
261.183887,-38490.708984,11103.089130,-60827.982541
261.186410,-41155.450375,9622.677246,-71706.538613
261.188933,61141.010809,21762.054695,-63126.269035
261.191457,65582.246461,4885.359217,-68335.718422
261.193980,740.205942,9178.553681,-60674.763442
261.196517,-55811.528027,-11695.253884,-71246.881314
261.199055,5921.647536,2812.782580,-61440.858940
261.201593,49593.798114,13915.871710,-67569.622924
261.204131,35381.844028,1036.288319,-69561.471218
261.206669,-13767.830521,-3849.070898,-67109.965625
261.209206,-7846.182985,2072.576638,-66190.651027
261.211744,29460.196492,-3552.988522,-62666.611736
261.214282,41451.532752,-1628.453072,-63892.364533
261.216820,-18653.189738,-10510.924376,-73851.606007
261.219358,-12731.542202,-2368.659014,-62053.735338
261.221896,35233.802839,2664.741391,-64045.583633
261.224434,40563.285622,13619.789333,-62206.954438
261.226972,-19689.478057,-7846.182985,-73545.167808
261.229510,-2960.823768,-7402.059420,-64198.802732
261.232048,26203.290347,7550.100608,-58989.353346
261.234586,23094.425390,9622.677246,-66497.089226
261.237124,5181.441594,-4441.235652,-68029.280222
261.239661,9326.594869,2516.700203,-65118.117330
261.242199,3849.070898,8142.265362,-66956.746525
261.244737,-2664.741391,-2812.782580,-72779.072310
261.247275,17764.942608,-3108.864956,-59755.448844
261.249813,-6661.853478,1036.288319,-63892.364533
261.252351,-4885.359217,3108.864956,-72472.634111
261.254889,45004.521274,22798.343014,-65577.774629
261.257427,-1628.453072,-2220.617826,-63279.488135
261.259965,-20873.807564,-1036.288319,-57763.600549
261.262503,5625.565159,1480.411884,-76303.111601
261.265041,66322.452403,8142.265362,-64964.898230
261.267579,14656.077652,13767.830521,-68948.594820
261.270116,-39823.079680,-4885.359217,-60368.325242
261.272654,-39971.120868,-6513.812290,-64964.898230
261.275192,10807.006753,6661.853478,-71859.757712
261.277730,56107.610404,8438.347739,-65730.993728
261.280268,1332.370696,-1628.453072,-68182.499322
261.282806,-27683.702231,-3552.988522,-59908.667944
261.285344,-24278.754898,-888.247130,-70327.566716
261.287882,49593.798114,6365.771101,-65271.336430
261.290420,20429.683999,3552.988522,-65884.212828
261.292958,-50185.962868,-10214.842000,-73238.729609
261.295496,13471.748144,-2368.659014,-62973.049936
